Analyse,76
obwohl,75
Schule,75
Blockade,75
Abstand,75
schreibt,75
Spass,75
groesste,75
Dr,75
gefordert,75
Beginn,75
Einfach,75
Wohnen,75
eh,75
PkwMaut,75
beide,75
Forderungen,75
la,75
Startups,75
beendet,74
from,74
Herausforderungen,74
Augen,74
Plan,74
Dieses,74
have,74
Terror,74
streiten,74
konkret,74
Ausserdem,74
de,74
Glueckwuensche,74
Bundesrat,74
HambiBleibt,74
schoene,74
Konzerne,74
fragt,74
Innenminister,74
handelt,74
Kollegen,74
BReg,74
frueher,74
cool,74
Bio,74
volle,73
Grad,73
Einladung,73
Impfstoff,73
umsetzen,73
Journalist,73
zahlen,73
24,73
Interessen,73
tollen,73
Unterschied,73
hoert,73
Vergleich,73
oeffentlichen,73
DANKE,73
Christian,73
Rechtsextreme,73
Lesenswert,73
Hatespeech,73
bzgl,72
Staaten,72
Besserung,72
Ex,72
danach,72
Hongkong,72
Brandenburg,72
Sicht,72
klaren,72
Muenchen,72
my,72
Treffen,72
zerstoert,72
HambacherForst,72
aktuell,72
Spiel,72
Klimawandel,72
Bilder,71
Sorge,71
Aussenpolitik,71
Innovation,71
NordStream2,71
Kompromiss,71
Parteitag,71
o,71
gegangen,71
groessten,71
oben,71
notwendige,71
Freitag,71
sitzen,71
Oeffentlichkeit,71
Finanzminister,71
Livestream,71
cc,71
It,71
Uebrigens,71
Personal,70
Verbrechen,70
rechtsextremen,70
Homeoffice,70
entscheidet,70
Stellen,70
Forschung,70
Sonst,70
erwarte,70
gewinnen,70
schoenen,70
Staedten,70
BER,70
ne,70
Besser,70
Braunkohle,70
Abschaffung,70
froh,70
schwarze,70
folgt,70
Myanmar,70
konkrete,69
schneller,69
passieren,69
legen,69
22,69
App,69
kleinen,69
Klare,69
bdk18,69
Juden,69
abgelehnt,69
Projekte,69
Peter,69
einzige,69
at,69
starkes,68
your,68
Gutes,68
U,68
aktiv,68
Spitze,68
Gas,68
gedacht,68
Teilhabe,68
Soli,68
spielt,68
voran,68
uebernehmen,68
Afghanistan,68
Verstaendnis,68
Angesichts,68
Demokrat,68
Bundestagswahl,68
Olaf,68
Personen,68
Tja,68
keiner,68
Schwarz,68
getroffen,67
Gericht,67
starken,67
politischer,67
Institutionen,67
schadet,67
Buero,67
EZB,67
Anlass,67
stets,67
verlassen,67
Bedingungen,67
Neues,67
Zug,67
Gesetze,67
Reaktion,67
notwendigen,67
Veraenderung,67
Freund,67
Interessant,67
Kunden,67
OePP,67
Wettbewerb,66
Baden,66
verdienen,66
gekommen,66
Mittel,66
more,66
erster,66
Bonn,66
Risiko,66
massiven,66
Tweets,66
gebracht,66
one,66
Macron,66
Koelner,66
Sitzung,66
Sondierungen,66
sage,66
peinlich,66
Tempolimit,66
Internet,66
Zucker,66
Markus,66
etwa,66
NetzDG,66
wollten,65
Wieder,65
genommen,65
Belarus,65
Allerdings,65
Markt,65
Hintergrund,65
Nazi,65
Deutschlands,65
freu,65
Regionen,65
kriegt,65
Dem,65
Einfluss,65
Methode,65
Amthor,65
